period,i_start,delivered,throughput,losses,served_total,served_critical,demand_total,demand_critical,shortage,i_end,storage_mode,orders,arrivals
2038-04,44.978,20.833,20.833,0.937,20.833,14.167,20.833,14.167,0.0,44.041,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 0.95}","{""C"": 10.83, ""A"": 10.0}"
2038-05,44.041,21.225,21.225,0.955,20.833,14.167,20.833,14.167,0.0,43.477,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 0.95}","{""C"": 10.83, ""A"": 10.02, ""B"": 0.37}"
2038-06,43.477,21.916,21.916,0.986,20.833,14.167,20.833,14.167,0.0,43.573,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 4.01}","{""C"": 10.83, ""A"": 9.98, ""B"": 1.1}"
2038-07,43.573,21.771,21.771,0.98,20.833,14.167,20.833,14.167,0.0,43.531,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 0.23}","{""C"": 10.83, ""A"": 10.55, ""B"": 0.39}"
2038-08,43.531,21.771,21.771,0.98,20.833,14.167,20.833,14.167,0.0,43.489,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 0.23}","{""C"": 10.83, ""A"": 9.99, ""B"": 0.95}"
2038-09,43.489,21.788,21.788,0.98,20.833,14.167,20.833,14.167,0.0,43.463,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}","{""C"": 10.83, ""A"": 10.0, ""B"": 0.95}"
2038-10,43.463,21.82,21.82,0.982,20.833,14.167,20.833,14.167,0.0,43.468,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 1.69}","{""C"": 10.83, ""A"": 6.98, ""B"": 4.01}"
2038-11,43.468,21.813,21.813,0.982,20.833,14.167,20.833,14.167,0.0,43.466,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 0.98}","{""C"": 10.83, ""A"": 10.75, ""B"": 0.23}"
2038-12,43.466,21.813,21.813,0.982,20.833,14.167,20.833,14.167,0.0,43.464,BASE,"{""C"": 10.83, ""A"": 15.83, ""B"": 0.98}","{""C"": 10.83, ""A"": 10.75, ""B"": 0.23}"
2039-01,43.464,35.833,35.833,1.613,26.667,17.5,26.667,17.5,0.0,51.018,BASE,"{""A"": 15.83, ""B"": 1.61}","{""C"": 10.83, ""A"": 15.83, ""B"": 9.17}"
2039-02,51.018,28.355,28.355,1.276,26.667,17.5,26.667,17.5,0.0,51.431,BASE,"{""A"": 15.83, ""B"": 1.28}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.69}"
2039-03,51.431,27.648,27.648,1.244,26.667,17.5,26.667,17.5,0.0,51.168,BASE,"{""A"": 15.83, ""B"": 1.24}","{""C"": 10.83, ""A"": 15.83, ""B"": 0.98}"
2039-04,51.168,27.648,27.648,1.244,26.667,17.5,26.667,17.5,0.0,50.905,BASE,"{""A"": 15.83, ""B"": 1.24}","{""C"": 10.83, ""A"": 15.83, ""B"": 0.98}"
2039-05,50.905,28.279,28.279,1.273,26.667,17.5,26.667,17.5,0.0,51.245,BASE,"{""A"": 15.83, ""B"": 1.27}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.61}"
2039-06,51.245,27.943,27.943,1.257,26.667,17.5,26.667,17.5,0.0,51.264,BASE,"{""A"": 15.83, ""B"": 1.26}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.28}"
2039-07,51.264,27.911,27.911,1.256,26.667,17.5,26.667,17.5,0.0,51.252,BASE,"{""A"": 15.83, ""B"": 1.26}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.24}"
2039-08,51.252,27.911,27.911,1.256,26.667,17.5,26.667,17.5,0.0,51.24,BASE,"{""A"": 15.83, ""B"": 1.26}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.24}"
2039-09,51.24,27.939,27.939,1.257,26.667,17.5,26.667,17.5,0.0,51.256,BASE,"{""A"": 15.83, ""B"": 7.35}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.27}"
2039-10,51.256,27.924,27.924,1.257,26.667,17.5,26.667,17.5,0.0,51.256,BASE,"{""A"": 15.83, ""B"": 7.09}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.26}"
2039-11,51.256,27.923,27.923,1.257,26.667,17.5,26.667,17.5,0.0,51.256,BASE,"{""A"": 15.83, ""B"": 7.09}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.26}"
2039-12,51.256,27.923,27.923,1.257,26.667,17.5,26.667,17.5,0.0,51.255,BASE,"{""A"": 15.83, ""B"": 7.09}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.26}"
2040-01,51.255,34.02,34.02,1.531,32.5,20.833,32.5,20.833,0.0,51.244,BASE,"{""B"": 7.36}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.35}"
2040-02,51.244,33.757,33.757,1.519,32.5,20.833,32.5,20.833,0.0,50.982,BASE,"{""B"": 7.35}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.09}"
2040-03,50.982,33.757,33.757,1.519,32.5,20.833,32.5,20.833,0.0,50.719,BASE,"{""B"": 7.35}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.09}"
2040-04,50.719,33.757,33.757,1.519,32.5,20.833,32.5,20.833,0.0,50.457,BASE,"{""B"": 7.35}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.09}"
2040-05,50.457,34.031,34.031,1.531,32.5,20.833,32.5,20.833,0.0,50.456,BASE,"{""B"": 7.36}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.36}"
2040-06,50.456,34.019,34.019,1.531,32.5,20.833,32.5,20.833,0.0,50.444,BASE,"{""B"": 7.36}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.35}"
2040-07,50.444,34.019,34.019,1.531,32.5,20.833,32.5,20.833,0.0,50.433,BASE,"{""B"": 7.36}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.35}"
2040-08,50.433,34.019,34.019,1.531,32.5,20.833,32.5,20.833,0.0,50.421,BASE,"{""B"": 7.36}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.35}"
2040-09,50.421,34.031,34.031,1.531,32.5,20.833,32.5,20.833,0.0,50.421,BASE,{},"{""C"": 10.83, ""A"": 15.83, ""B"": 7.36}"
2040-10,50.421,34.031,34.031,1.531,32.5,20.833,32.5,20.833,0.0,50.42,BASE,{},"{""C"": 10.83, ""A"": 15.83, ""B"": 7.36}"
2040-11,50.42,34.031,34.031,1.531,32.5,20.833,32.5,20.833,0.0,50.42,BASE,{},"{""C"": 10.83, ""A"": 15.83, ""B"": 7.36}"
2040-12,50.42,34.031,34.031,1.531,32.5,20.833,32.5,20.833,0.0,50.419,BASE,{},"{""C"": 10.83, ""A"": 15.83, ""B"": 7.36}"
