period,i_start,delivered,throughput,losses,served_total,served_critical,demand_total,demand_critical,shortage,i_end,storage_mode,orders,arrivals
2037-04,47.787,15.833,15.833,0.19,15.833,11.25,15.833,11.25,0.0,47.597,ZBO,"{""C"": 10.83, ""A"": 9.07, ""B"": 0.04}","{""C"": 10.83, ""A"": 5.0}"
2037-05,47.597,15.955,15.955,0.191,15.833,11.25,15.833,11.25,0.0,47.527,ZBO,"{""C"": 10.83, ""A"": 10.15, ""B"": 0.04}","{""C"": 10.83, ""A"": 5.02, ""B"": 0.1}"
2037-06,47.527,16.02,16.02,0.192,15.833,11.25,15.833,11.25,0.0,47.522,ZBO,"{""C"": 10.83, ""A"": 10.15, ""B"": 0.05}","{""C"": 10.83, ""A"": 4.98, ""B"": 0.2}"
2037-07,47.522,16.023,16.023,0.192,15.833,11.25,15.833,11.25,0.0,47.52,ZBO,"{""C"": 10.83, ""A"": 10.15, ""B"": 0.05}","{""C"": 10.83, ""A"": 4.07, ""B"": 1.12}"
2037-08,47.52,16.023,16.023,0.192,15.833,11.25,15.833,11.25,0.0,47.518,ZBO,"{""C"": 10.83, ""A"": 10.14, ""B"": 0.05}","{""C"": 10.83, ""A"": 5.15, ""B"": 0.04}"
2037-09,47.518,16.025,16.025,0.192,15.833,11.25,15.833,11.25,0.0,47.517,ZBO,"{""C"": 10.83, ""A"": 10.14}","{""C"": 10.83, ""A"": 5.15, ""B"": 0.04}"
2037-10,47.517,16.026,16.026,0.192,15.833,11.25,15.833,11.25,0.0,47.517,ZBO,"{""C"": 10.83, ""A"": 10.19}","{""C"": 10.83, ""A"": 5.15, ""B"": 0.05}"
2037-11,47.517,16.026,16.026,0.192,15.833,11.25,15.833,11.25,0.0,47.517,ZBO,"{""D"": 10.0, ""C"": 10.83, ""A"": 0.19}","{""C"": 10.83, ""A"": 5.14, ""B"": 0.05}"
2037-12,47.517,16.026,16.026,0.192,15.833,11.25,15.833,11.25,0.0,47.517,ZBO,"{""D"": 0.36, ""C"": 10.83, ""A"": 9.83}","{""C"": 10.83, ""A"": 5.14, ""B"": 0.05}"
2038-01,47.517,32.72,32.72,0.393,20.833,14.167,20.833,14.167,0.0,59.011,ZBO,"{""D"": 0.41, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 11.89, ""D"": 10.0}"
2038-02,59.011,21.283,21.283,0.255,20.833,14.167,20.833,14.167,0.0,59.205,ZBO,"{""D"": 1.18, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 10.09, ""D"": 0.36}"
2038-03,59.205,21.226,21.226,0.255,20.833,14.167,20.833,14.167,0.0,59.343,ZBO,"{""D"": 0.11, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 9.99, ""D"": 0.41}"
2038-04,59.343,21.089,21.089,0.253,20.833,14.167,20.833,14.167,0.0,59.345,ZBO,"{""D"": 0.11, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 9.07, ""D"": 1.18}"
2038-05,59.345,21.088,21.088,0.253,20.833,14.167,20.833,14.167,0.0,59.347,ZBO,"{""D"": 0.11, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 10.15, ""D"": 0.11}"
2038-06,59.347,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,59.347,ZBO,"{""D"": 0.11, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 10.15, ""D"": 0.11}"
2038-07,59.347,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,59.347,ZBO,"{""D"": 0.11, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 10.15, ""D"": 0.11}"
2038-08,59.347,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,59.347,ZBO,"{""D"": 0.06, ""C"": 10.83, ""A"": 15.83}","{""C"": 10.83, ""A"": 10.14, ""D"": 0.11}"
2038-09,59.347,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,59.347,ZBO,"{""D"": 10.0, ""C"": 10.83, ""A"": 15.83, ""B"": 1.8}","{""C"": 10.83, ""A"": 10.14, ""D"": 0.11}"
2038-10,59.347,21.086,21.086,0.253,20.833,14.167,20.833,14.167,0.0,59.347,ZBO,"{""D"": 0.48, ""C"": 10.83, ""A"": 15.61}","{""C"": 10.83, ""A"": 10.19, ""D"": 0.06}"
2038-11,59.347,21.026,21.026,0.252,20.833,14.167,20.833,14.167,0.0,59.287,ZBO,"{""D"": 10.0, ""C"": 10.83, ""A"": 6.09}","{""C"": 10.83, ""A"": 0.19, ""D"": 10.0}"
2038-12,59.287,21.147,21.147,0.254,20.833,14.167,20.833,14.167,0.0,59.347,ZBO,"{""D"": 0.28, ""C"": 10.83, ""A"": 15.81}","{""C"": 10.83, ""A"": 9.83, ""D"": 0.48}"
2039-01,59.347,38.472,38.472,0.462,26.667,17.5,26.667,17.5,0.0,70.69,ZBO,"{""D"": 0.46, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.8, ""D"": 10.0}"
2039-02,70.69,26.945,26.945,0.323,26.667,17.5,26.667,17.5,0.0,70.645,ZBO,"{""D"": 0.32, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.28}"
2039-03,70.645,27.128,27.128,0.326,26.667,17.5,26.667,17.5,0.0,70.781,ZBO,"{""D"": 0.33, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.46}"
2039-04,70.781,26.99,26.99,0.324,26.667,17.5,26.667,17.5,0.0,70.78,ZBO,"{""D"": 0.32, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.32}"
2039-05,70.78,26.992,26.992,0.324,26.667,17.5,26.667,17.5,0.0,70.782,ZBO,"{""D"": 0.32, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.33}"
2039-06,70.782,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,70.782,ZBO,"{""D"": 0.32, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.32}"
2039-07,70.782,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,70.782,ZBO,"{""D"": 0.32, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.32}"
2039-08,70.782,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,70.782,ZBO,"{""D"": 0.55, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.32}"
2039-09,70.782,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,70.782,ZBO,"{""D"": 10.0, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.83, ""D"": 0.32}"
2039-10,70.782,26.991,26.991,0.324,26.667,17.5,26.667,17.5,0.0,70.782,ZBO,"{""D"": 0.42, ""A"": 15.83, ""B"": 1.74}","{""C"": 10.83, ""A"": 15.61, ""D"": 0.55}"
2039-11,70.782,26.919,26.919,0.323,26.667,17.5,26.667,17.5,0.0,70.711,ZBO,"{""D"": 6.23, ""A"": 15.83}","{""C"": 10.83, ""A"": 6.09, ""D"": 10.0}"
2039-12,70.711,27.062,27.062,0.325,26.667,17.5,26.667,17.5,0.0,70.782,ZBO,"{""D"": 4.42, ""A"": 15.83, ""B"": 1.67}","{""C"": 10.83, ""A"": 15.81, ""D"": 0.42}"
2040-01,70.782,32.893,32.893,0.395,32.5,20.833,32.5,20.833,0.0,70.78,ZBO,"{""D"": 6.23}","{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-02,70.78,32.825,32.825,0.394,32.5,20.833,32.5,20.833,0.0,70.711,ZBO,"{""D"": 4.56, ""B"": 1.67}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.74, ""D"": 4.42}"
2040-03,70.711,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,70.711,ZBO,"{""D"": 6.23}","{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-04,70.711,32.894,32.894,0.395,32.5,20.833,32.5,20.833,0.0,70.71,ZBO,"{""D"": 4.56, ""B"": 1.67}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.67, ""D"": 4.56}"
2040-05,70.71,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,70.71,ZBO,"{""D"": 6.23}","{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-06,70.71,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,70.71,ZBO,"{""D"": 4.56, ""B"": 1.67}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.67, ""D"": 4.56}"
2040-07,70.71,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,70.71,ZBO,"{""D"": 6.23}","{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-08,70.71,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,70.71,ZBO,"{""D"": 4.56, ""B"": 1.67}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.67, ""D"": 4.56}"
2040-09,70.71,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,70.71,ZBO,"{""D"": 6.23}","{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-10,70.71,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,70.71,ZBO,"{""D"": 4.56}","{""C"": 10.83, ""A"": 15.83, ""B"": 1.67, ""D"": 4.56}"
2040-11,70.71,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,70.71,ZBO,{},"{""C"": 10.83, ""A"": 15.83, ""D"": 6.23}"
2040-12,70.71,32.895,32.895,0.395,32.5,20.833,32.5,20.833,0.0,70.71,ZBO,{},"{""C"": 10.83, ""A"": 15.83, ""B"": 1.67, ""D"": 4.56}"
