period,i_start,delivered,throughput,losses,served_total,served_critical,demand_total,demand_critical,shortage,i_end,storage_mode,orders,arrivals
2036-09,29.545,12.229,12.229,0.147,11.667,8.75,11.667,8.75,0.0,29.96,ZBO,"{""C"": 10.83, ""A"": 4.33, ""B"": 4.38}","{""A"": 11.0, ""B"": 1.23}"
2036-10,29.96,12.216,12.216,0.147,11.667,8.75,11.667,8.75,0.0,30.363,ZBO,"{""C"": 10.83, ""A"": 0.76}","{""A"": 11.0, ""B"": 1.22}"
2036-11,30.363,11.428,11.428,0.137,11.667,8.75,11.667,8.75,0.0,29.988,ZBO,"{""C"": 10.83, ""A"": 5.14}","{""A"": 11.0, ""B"": 0.43}"
2036-12,29.988,11.813,11.813,0.142,11.667,8.75,11.667,8.75,0.0,29.992,ZBO,"{""C"": 10.83, ""A"": 5.14}","{""A"": 11.0, ""B"": 0.81}"
2037-01,29.992,28.051,28.051,0.337,15.833,11.25,15.833,11.25,0.0,41.873,ZBO,"{""C"": 10.83, ""A"": 12.83}","{""C"": 10.83, ""A"": 12.83, ""B"": 4.38}"
2037-02,41.873,23.667,23.667,0.284,15.833,11.25,15.833,11.25,0.0,49.422,ZBO,"{""C"": 10.83, ""A"": 12.83}","{""C"": 10.83, ""A"": 12.83}"
2037-03,49.422,16.917,16.917,0.203,15.833,11.25,15.833,11.25,0.0,50.303,ZBO,"{""C"": 10.83, ""A"": 12.83}","{""C"": 10.83, ""A"": 6.08}"
2037-04,50.303,15.167,15.167,0.182,15.833,11.25,15.833,11.25,0.0,49.455,ZBO,"{""C"": 10.83, ""A"": 12.83}","{""C"": 10.83, ""A"": 4.33}"
2037-05,49.455,15.186,15.186,0.182,15.833,11.25,15.833,11.25,0.0,48.625,ZBO,"{""C"": 10.83, ""A"": 12.83}","{""C"": 10.83, ""A"": 4.35}"
2037-06,48.625,15.154,15.154,0.182,15.833,11.25,15.833,11.25,0.0,47.764,ZBO,"{""C"": 10.83, ""A"": 12.83, ""B"": 1.65}","{""C"": 10.83, ""A"": 4.32}"
2037-07,47.764,14.241,14.241,0.171,15.833,11.25,15.833,11.25,0.0,46.001,ZBO,"{""C"": 10.83, ""A"": 12.83, ""B"": 0.03}","{""C"": 10.83, ""A"": 3.41}"
2037-08,46.001,15.552,15.552,0.187,15.833,11.25,15.833,11.25,0.0,45.533,ZBO,"{""C"": 10.83, ""A"": 12.83, ""B"": 0.04}","{""C"": 10.83, ""A"": 4.72}"
2037-09,45.533,15.167,15.167,0.182,15.833,11.25,15.833,11.25,0.0,44.684,ZBO,"{""C"": 10.83, ""A"": 12.83, ""B"": 5.0}","{""C"": 10.83, ""A"": 4.33}"
2037-10,44.684,13.245,13.245,0.159,15.833,11.25,15.833,11.25,0.0,41.937,ZBO,"{""C"": 10.83, ""A"": 12.83, ""B"": 0.45}","{""C"": 10.83, ""A"": 0.76, ""B"": 1.65}"
2037-11,41.937,16.004,16.004,0.192,15.833,11.25,15.833,11.25,0.0,41.916,ZBO,"{""D"": 5.85, ""C"": 10.83, ""A"": 9.8}","{""C"": 10.83, ""A"": 5.14, ""B"": 0.03}"
2037-12,41.916,16.02,16.02,0.192,15.833,11.25,15.833,11.25,0.0,41.91,ZBO,"{""D"": 0.03, ""C"": 10.83, ""A"": 12.83}","{""C"": 10.83, ""A"": 5.14, ""B"": 0.04}"
2038-01,41.91,31.881,31.881,0.383,23.958,16.292,23.958,16.292,0.0,49.45,ZBO,"{""D"": 3.31, ""C"": 10.83, ""A"": 15.58}","{""C"": 10.83, ""A"": 12.83, ""B"": 5.0, ""D"": 3.22}"
2038-02,49.45,24.136,24.136,0.29,23.958,16.292,23.958,16.292,0.0,49.337,ZBO,"{""D"": 0.6, ""C"": 10.83, ""A"": 15.58}","{""C"": 10.83, ""A"": 12.83, ""B"": 0.45, ""D"": 0.02}"
2038-03,49.337,25.486,25.486,0.306,23.958,16.292,23.958,16.292,0.0,50.559,ZBO,"{""D"": 2.09, ""C"": 10.83, ""A"": 15.58}","{""C"": 10.83, ""A"": 12.83, ""D"": 1.82}"
2038-04,50.559,23.995,23.995,0.288,23.958,16.292,23.958,16.292,0.0,50.307,ZBO,"{""D"": 0.85, ""C"": 10.83, ""A"": 15.58}","{""C"": 10.83, ""A"": 12.83, ""D"": 0.33}"
2038-05,50.307,24.814,24.814,0.298,23.958,16.292,23.958,16.292,0.0,50.865,ZBO,"{""D"": 1.53, ""C"": 10.83, ""A"": 15.58}","{""C"": 10.83, ""A"": 12.83, ""D"": 1.15}"
2038-06,50.865,24.133,24.133,0.29,23.958,16.292,23.958,16.292,0.0,50.75,ZBO,"{""D"": 0.96, ""C"": 10.83, ""A"": 15.58}","{""C"": 10.83, ""A"": 12.83, ""D"": 0.47}"
2038-07,50.75,24.507,24.507,0.294,23.958,16.292,23.958,16.292,0.0,51.005,ZBO,"{""D"": 1.27, ""C"": 10.83, ""A"": 15.58}","{""C"": 10.83, ""A"": 12.83, ""D"": 0.84}"
2038-08,51.005,24.196,24.196,0.29,23.958,16.292,23.958,16.292,0.0,50.952,ZBO,"{""D"": 1.02, ""C"": 10.83, ""A"": 15.58}","{""C"": 10.83, ""A"": 12.83, ""D"": 0.53}"
2038-09,50.952,24.367,24.367,0.292,23.958,16.292,23.958,16.292,0.0,51.068,ZBO,"{""D"": 4.19, ""C"": 10.83, ""A"": 15.58, ""B"": 7.05}","{""C"": 10.83, ""A"": 12.83, ""D"": 0.7}"
2038-10,51.068,24.225,24.225,0.291,23.958,16.292,23.958,16.292,0.0,51.044,ZBO,"{""D"": 1.04, ""C"": 10.83, ""A"": 15.58, ""B"": 3.96}","{""C"": 10.83, ""A"": 12.83, ""D"": 0.56}"
2038-11,51.044,22.938,22.938,0.275,23.958,16.292,23.958,16.292,0.0,49.749,ZBO,"{""D"": 9.37, ""C"": 10.83, ""A"": 15.58}","{""C"": 10.83, ""A"": 9.8, ""D"": 2.31}"
2038-12,49.749,24.238,24.238,0.291,23.958,16.292,23.958,16.292,0.0,49.738,ZBO,"{""D"": 1.05, ""C"": 10.83, ""A"": 15.58, ""B"": 1.0}","{""C"": 10.83, ""A"": 12.83, ""D"": 0.57}"
2039-01,49.738,40.491,40.491,0.486,30.667,20.125,30.667,20.125,0.0,59.076,ZBO,"{""D"": 7.08, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.58, ""B"": 7.05, ""D"": 7.03}"
2039-02,59.076,31.163,31.163,0.374,30.667,20.125,30.667,20.125,0.0,59.198,ZBO,"{""D"": 3.89, ""A"": 15.83, ""B"": 1.0}","{""C"": 10.83, ""A"": 15.58, ""B"": 3.96, ""D"": 0.79}"
2039-03,59.198,31.725,31.725,0.381,30.667,20.125,30.667,20.125,0.0,59.876,ZBO,"{""D"": 6.4, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.58, ""D"": 5.31}"
2039-04,59.876,30.332,30.332,0.364,30.667,20.125,30.667,20.125,0.0,59.177,ZBO,"{""D"": 4.59, ""A"": 15.83, ""B"": 1.0}","{""C"": 10.83, ""A"": 15.58, ""B"": 1.0, ""D"": 2.91}"
2039-05,59.177,31.217,31.217,0.375,30.667,20.125,30.667,20.125,0.0,59.352,ZBO,"{""D"": 6.22, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.58, ""D"": 4.8}"
2039-06,59.352,30.856,30.856,0.37,30.667,20.125,30.667,20.125,0.0,59.171,ZBO,"{""D"": 4.77, ""A"": 15.83, ""B"": 1.0}","{""C"": 10.83, ""A"": 15.58, ""B"": 1.0, ""D"": 3.44}"
2039-07,59.171,31.085,31.085,0.373,30.667,20.125,30.667,20.125,0.0,59.217,ZBO,"{""D"": 6.18, ""A"": 15.83}","{""C"": 10.83, ""A"": 15.58, ""D"": 4.67}"
2039-08,59.217,30.992,30.992,0.372,30.667,20.125,30.667,20.125,0.0,59.17,ZBO,"{""D"": 4.81, ""A"": 15.83, ""B"": 1.0}","{""C"": 10.83, ""A"": 15.58, ""B"": 1.0, ""D"": 3.58}"
2039-09,59.17,31.051,31.051,0.373,30.667,20.125,30.667,20.125,0.0,59.182,ZBO,"{""D"": 6.17, ""A"": 15.83, ""B"": 4.04}","{""C"": 10.83, ""A"": 15.58, ""D"": 4.63}"
2039-10,59.182,31.027,31.027,0.372,30.667,20.125,30.667,20.125,0.0,59.169,ZBO,"{""D"": 4.83, ""A"": 15.83, ""B"": 7.46}","{""C"": 10.83, ""A"": 15.58, ""B"": 1.0, ""D"": 3.61}"
2039-11,59.169,31.042,31.042,0.373,30.667,20.125,30.667,20.125,0.0,59.172,ZBO,"{""D"": 8.66, ""A"": 15.83, ""B"": 3.96}","{""C"": 10.83, ""A"": 15.58, ""D"": 4.63}"
2039-12,59.172,31.036,31.036,0.372,30.667,20.125,30.667,20.125,0.0,59.169,ZBO,"{""D"": 4.83, ""A"": 15.83, ""B"": 7.46}","{""C"": 10.83, ""A"": 15.58, ""B"": 1.0, ""D"": 3.62}"
2040-01,59.169,39.37,39.37,0.472,37.375,23.958,37.375,23.958,0.0,60.692,ZBO,"{""D"": 7.22, ""B"": 3.96}","{""C"": 10.83, ""A"": 15.83, ""B"": 4.04, ""D"": 8.66}"
2040-02,60.692,38.954,38.954,0.467,37.375,23.958,37.375,23.958,0.0,61.803,ZBO,"{""D"": 3.72, ""B"": 7.46}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.46, ""D"": 4.83}"
2040-03,61.803,37.847,37.847,0.454,37.375,23.958,37.375,23.958,0.0,61.821,ZBO,"{""D"": 7.2, ""B"": 3.96}","{""C"": 10.83, ""A"": 15.83, ""B"": 3.96, ""D"": 7.22}"
2040-04,61.821,37.842,37.842,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 3.7, ""B"": 7.46}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.46, ""D"": 3.72}"
2040-05,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 7.2, ""B"": 3.96}","{""C"": 10.83, ""A"": 15.83, ""B"": 3.96, ""D"": 7.2}"
2040-06,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 3.7, ""B"": 7.46}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.46, ""D"": 3.7}"
2040-07,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 7.2, ""B"": 3.96}","{""C"": 10.83, ""A"": 15.83, ""B"": 3.96, ""D"": 7.2}"
2040-08,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 3.7, ""B"": 7.46}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.46, ""D"": 3.7}"
2040-09,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 7.2}","{""C"": 10.83, ""A"": 15.83, ""B"": 3.96, ""D"": 7.2}"
2040-10,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,"{""D"": 3.7}","{""C"": 10.83, ""A"": 15.83, ""B"": 7.46, ""D"": 3.7}"
2040-11,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,{},"{""C"": 10.83, ""A"": 15.83, ""B"": 3.96, ""D"": 7.2}"
2040-12,61.835,37.829,37.829,0.454,37.375,23.958,37.375,23.958,0.0,61.835,ZBO,{},"{""C"": 10.83, ""A"": 15.83, ""B"": 7.46, ""D"": 3.7}"
